dstport,protocol,tag
46295,ospfigp,sv_P3
19227,tcf,email
7309,wb-expak,sv_P3
47097,scps,sv_P2
10551,scc-sp,sv_P4
24038,rvd,sv_P4
65284,argus,sv_P5
35870,snp,sv_P1
61566,swipe,sv_P2
63952,dcn-meas,email
50003,min-ipv4,email
52066,vmtp,sv_P4
5448,br-sat-mon,sv_P5
41659,ethernet,sv_P5
54575,wesp,email
16671,min-ipv4,sv_P3
29398,ipv4,sv_P1
21095,wesp,email
25745,fire,email
30296,larp,sv_P3
12217,nsfnet-igp,sv_P4
58725,trunk-1,sv_P2
18836,fire,email
64811,ah,email
61311,eigrp,sv_P2
15238,sdrp,sv_P2
61528,sm,sv_P3
50205,smp,sv_P2
7503,tlsp,email
13616,l2tp,sv_P4
49208,cpnx,sv_P1
31129,chaos,sv_P4
23600,il,sv_P1
60447,sun-nd,sv_P2
34607,ah,sv_P3
23301,manet,sv_P3
638,ospfigp,sv_P3
16308,prm,sv_P3
25791,ippc,sv_P4
5869,pim,sv_P3
34940,skip,sv_P2
61948,bbn-rcc-mon,sv_P1
47449,qnx,sv_P3
38061,ax.25,sv_P4
46082,mux,sv_P2
15947,ipcomp,sv_P2
24969,uti,sv_P2
44519,ipv4,sv_P3
15116,esp,sv_P1
4356,wsn,sv_P4
14832,scps,sv_P3
7222,swipe,sv_P5
62318,merit-inp,sv_P5
46055,fire,sv_P2
37908,shim6,sv_P5
52105,scc-sp,email
41430,ggp,sv_P5
3806,bna,sv_P3
10425,swipe,sv_P1
25334,ipx-in-ip,sv_P5
22043,chaos,sv_P5
62617,scps,email
37757,encap,sv_P4
65114,idpr-cmtp,sv_P3
26247,skip,sv_P5
52675,iptm,sv_P1
10194,pup,sv_P1
22509,3pc,email
62892,iso-ip,sv_P3
47079,scps,sv_P5
41031,tlsp,sv_P3
51848,aggfrag,sv_P2
41701,xtp,sv_P3
48608,mux,sv_P5
36802,micp,sv_P1
22917,stp,sv_P3
57257,cftp,sv_P5
36937,mobility header,email
35239,iptm,email
44879,kryptolan,sv_P5
5174,sprite-rpc,sv_P3
56525,ipv6-frag,sv_P2
11220,l2tp,sv_P1
37940,idpr-cmtp,sv_P1
60438,netblt,sv_P2
59499,trunk-1,sv_P1
1168,ah,sv_P5
38297,pvp,sv_P2
60581,min-ipv4,sv_P5
50272,cpnx,sv_P1
41892,gmtp,sv_P1
32910,dsr,sv_P2
33763,tcf,sv_P2
41772,ggp,sv_P5
32817,pnni,sv_P3
48107,swipe,sv_P5
45481,il,email
5766,srp,sv_P2
18525,rsvp-e2e-ignore,sv_P5
63631,bbn-rcc-mon,sv_P1
6700,merit-inp,sv_P4
20131,smp,sv_P3
10984,larp,sv_P4
13002,chaos,sv_P4
7201,tcp,sv_P5
56908,egp,sv_P4
18567,wesp,sv_P1
44517,larp,sv_P3
22449,fire,sv_P3
40777,cpnx,sv_P1
5296,crudp,sv_P5
27813,crtp,sv_P4
37104,visa,sv_P1
24792,ipv6,sv_P5
49770,visa,sv_P2
6339,wb-expak,sv_P3
16016,idpr-cmtp,email
9960,ah,sv_P2
37351,fc,sv_P5
52797,igmp,email
57770,sps,sv_P1
4098,isis over ipv4,sv_P4
21073,cpnx,email
11455,hip,sv_P1
24450,nsfnet-igp,sv_P5
41443,ipx-in-ip,sv_P2
23706,mfe-nsp,sv_P1
21547,i-nlsp,sv_P4
20767,chaos,sv_P5
60782,ethernet,sv_P2
22848,wsn,sv_P5
33858,tlsp,sv_P1
65243,vines,email
4242,iso-ip,sv_P5
17972,vmtp,sv_P5
48529,ptp,sv_P3
4554,igp,email
36924,nsfnet-igp,email
54108,cphb,sv_P2
23111,ipv6,sv_P5
21531,dcn-meas,sv_P1
55987,kryptolan,email
39177,sctp,sv_P4
1066,a/n,sv_P2
51041,sun-nd,sv_P3
53531,ipx-in-ip,sv_P2
33362,uti,sv_P3
4093,xtp,sv_P4
23042,gmtp,sv_P5
45300,3pc,sv_P5
41107,rohc,sv_P3
14899,pim,sv_P4
11075,ax.25,sv_P5
21541,nvp-ii,sv_P2
51872,idpr,sv_P3
60777,leaf-1,email
10916,vrrp,sv_P1
61981,larp,sv_P4
17540,idpr-cmtp,sv_P1
20014,rdp,sv_P3
40993,udplite,sv_P5
43207,smp,sv_P1
42951,iplt,sv_P4
2429,skip,email
41205,tcp,sv_P5
49511,shim6,sv_P5
13798,wesp,email
35025,esp,sv_P2
8937,fire,sv_P1
59914,ddp,sv_P1
35851,sat-expak,email
15740,ddx,sv_P4
14950,irtp,sv_P5
21718,prm,sv_P1
63655,skip,email
1016,dcn-meas,sv_P3
52351,pgm,sv_P3
23427,ospfigp,sv_P4
54557,pnni,sv_P3
18949,mfe-nsp,sv_P2
12256,sat-expak,sv_P4
10419,etherip,sv_P5
14222,igp,sv_P2
15053,ipv6-icmp,email
33313,prm,sv_P4
52208,ospfigp,sv_P1
10974,shim6,sv_P2
22506,ipv6-nonxt,sv_P2
48684,compaq-peer,sv_P5
39174,encap,sv_P3
34153,ifmp,sv_P2
30387,egp,sv_P5
64661,wb-expak,sv_P1
49189,wesp,sv_P2
63040,crudp,sv_P4
47610,srp,sv_P1
54258,gre,email
54300,iso-ip,sv_P4
457,ax.25,sv_P4
38340,min-ipv4,sv_P4
638,nsfnet-igp,sv_P2
26865,iatp,sv_P4
23874,xtp,sv_P3
27237,encap,email
50548,isis over ipv4,sv_P4
22136,gmtp,email
21480,kryptolan,email
4366,iptm,email
55992,xns-idp,sv_P5
9554,esp,sv_P2
28623,ipv6,sv_P5
10442,sctp,sv_P1
33169,tcp,sv_P1
10007,ggp,sv_P4
53545,sctp,sv_P4
30394,ggp,sv_P3
51386,sps,sv_P2
14485,sps,sv_P3
33677,scc-sp,sv_P2
16717,a/n,sv_P3
32815,fc,email
54026,icmp,email
4848,nsh,email
1713,tcp,email
20721,pup,sv_P5
16067,esp,sv_P3
25900,vmtp,sv_P4
4025,ddp,sv_P5
49279,xtp,sv_P3
44028,rohc,sv_P5
60250,ipv6,sv_P1
1170,ipx-in-ip,sv_P2
17354,trunk-1,sv_P2
41972,dcn-meas,sv_P3
45953,crtp,sv_P3
9966,idpr-cmtp,email
41261,nvp-ii,sv_P2
27675,ptp,sv_P4
23516,udplite,sv_P4
40646,iptm,sv_P2
41355,dgp,sv_P4
27824,wb-expak,sv_P1
64039,sat-expak,sv_P3
7512,ipv6-icmp,sv_P4
42349,shim6,sv_P3
21015,ethernet,email
1998,secure-vmtp,sv_P5
26451,mux,sv_P2
23535,ipv6-opts,sv_P5
11403,ipv4,sv_P1
38291,sat-mon,sv_P5
44414,wb-mon,email
15989,iso-ip,sv_P5
48081,tcp,sv_P1
21117,smp,sv_P4
8395,nsh,sv_P3
1854,pipe,sv_P5
2961,stp,sv_P3
51479,xnet,sv_P3
12822,aris,email
4021,dccp,sv_P2
39960,prm,email
50746,min-ipv4,sv_P2
11012,iplt,email
47335,hmp,sv_P3
46074,nvp-ii,sv_P3
22625,xns-idp,sv_P2
57813,icmp,sv_P1
28623,nvp-ii,sv_P5
35216,netblt,sv_P2
45851,ipv6-icmp,sv_P1
35458,eigrp,email
46398,fc,sv_P2
59543,iso-tp4,sv_P1
8822,idpr-cmtp,sv_P4
43145,rsvp-e2e-ignore,email
41133,3pc,sv_P4
49105,a/n,sv_P4
8654,leaf-1,sv_P1
13628,crtp,sv_P3
17993,sctp,sv_P2
46460,dgp,sv_P4
8921,swipe,sv_P4
57832,irtp,sv_P3
28600,xtp,sv_P5
11518,isis over ipv4,sv_P5
52607,sdrp,email
3475,udp,sv_P1
44792,egp,sv_P2
43615,mfe-nsp,sv_P3
6164,dgp,sv_P3
42618,wb-mon,sv_P4
14506,vines,sv_P4
34031,sm,sv_P3
49471,xtp,sv_P5
4270,hip,email
3648,eigrp,sv_P2
54057,ipv6,sv_P4
49558,tcp,email
26890,igmp,email
8930,a/n,sv_P2
8368,idpr,sv_P4
28493,cpnx,sv_P3
23710,bna,sv_P3
51509,skip,sv_P4
33381,gmtp,email
55638,xnet,sv_P1
55115,br-sat-mon,sv_P4
16857,cbt,email
14180,dcn-meas,sv_P4
43723,hopopt,sv_P1
28433,nvp-ii,sv_P2
59159,sctp,sv_P1
10470,hip,sv_P5
9848,compaq-peer,email
367,aris,sv_P5
59476,tp++,sv_P4
30116,xnet,sv_P1
62640,argus,sv_P2
12006,egp,sv_P4
33123,dccp,sv_P2
16691,encap,sv_P5
62728,mobility header,sv_P4
50387,sprite-rpc,sv_P5
57086,hmp,sv_P1
14475,ah,sv_P4
25014,rvd,sv_P4
17227,secure-vmtp,sv_P1
5821,udplite,sv_P4
30279,uti,email
3150,ipv6-frag,email
12447,pgm,sv_P3
33097,cpnx,sv_P2
1119,isis over ipv4,sv_P2
11606,vmtp,sv_P3
8808,sctp,sv_P1
64878,leaf-1,sv_P2
1335,idpr,sv_P2
59605,ggp,email
43843,leaf-2,sv_P4
30827,stp,sv_P1
23638,xns-idp,sv_P5
41449,crudp,sv_P4
9162,smp,sv_P4
2724,merit-inp,sv_P5
53835,3pc,email
22410,ipv6-route,sv_P3
15907,mobility header,sv_P2
37972,uti,sv_P3
48839,sm,sv_P2
15152,st,sv_P1
47818,merit-inp,sv_P4
35979,vmtp,email
18809,trunk-1,sv_P1
26513,vines,sv_P4
40748,egp,sv_P4
45853,irtp,sv_P2
49351,visa,sv_P3
6787,smp,sv_P3
45025,ptp,sv_P3
53120,ospfigp,sv_P5
13736,encap,email
47240,uti,sv_P2
39863,sctp,email
5386,ah,sv_P1
39860,etherip,email
43977,netblt,sv_P1
17025,swipe,sv_P4
40266,nsh,email
27526,ipx-in-ip,sv_P3
55715,ipx-in-ip,sv_P3
23251,swipe,email
27491,ipv6-icmp,sv_P4
1819,pim,sv_P5
44404,iso-tp4,sv_P5
21635,iatp,sv_P5
22104,visa,sv_P1
9900,ipv6,sv_P2
41805,stp,sv_P1
19582,sprite-rpc,sv_P2
44614,mfe-nsp,sv_P1
53961,ipv6-route,sv_P5
46242,tlsp,email
4270,rsvp-e2e-ignore,sv_P4
19860,wesp,email
7970,irtp,email
35791,a/n,sv_P5
42528,idpr-cmtp,sv_P5
62594,ipv6-route,sv_P3
36755,kryptolan,sv_P1
52678,st,sv_P2
6970,uti,sv_P2
9744,pgm,sv_P3
39622,a/n,email
54632,ipv6,sv_P1
57909,scc-sp,sv_P4
55777,idpr-cmtp,sv_P4
57502,hmp,sv_P4
46612,tlsp,sv_P3
47115,rvd,email
39507,rdp,sv_P3
31995,compaq-peer,sv_P5
5720,crudp,sv_P5
4674,bna,sv_P3
40804,larp,email
49382,scc-sp,email
62386,scps,sv_P4
60033,leaf-1,sv_P2
37356,tcf,sv_P3
17566,ipip,sv_P4
56044,fire,sv_P4
50162,br-sat-mon,sv_P4
26997,3pc,sv_P5
18621,st,sv_P2
41437,chaos,sv_P2
52558,cftp,sv_P5
39655,dccp,sv_P3
17328,shim6,sv_P5
18071,visa,sv_P5
34132,ippc,sv_P4
7267,pup,sv_P2
52289,kryptolan,sv_P2
4454,rsvp-e2e-ignore,sv_P2
17497,xtp,sv_P4
59748,trunk-2,sv_P5
60335,pipe,email
33976,wb-mon,sv_P4
32302,i-nlsp,sv_P3
16612,ddp,sv_P5
17455,mpls-in-ip,email
9024,ifmp,sv_P2
43775,sscopmce,sv_P1
54469,rsvp-e2e-ignore,sv_P1
584,cftp,sv_P5
57819,i-nlsp,sv_P4
49915,mfe-nsp,email
40057,iptm,sv_P2
63459,pipe,sv_P4
55610,dsr,sv_P1
52179,scps,sv_P4
2864,vines,email
48981,gmtp,sv_P4
59692,isis over ipv4,sv_P5
41859,irtp,sv_P4
29058,fire,sv_P3
65048,sscopmce,sv_P4
60379,ethernet,sv_P5
52033,shim6,sv_P1
9374,srp,sv_P5
64477,shim6,sv_P3
44537,mpls-in-ip,sv_P5
23859,trunk-2,sv_P2
36777,etherip,sv_P4
51693,a/n,sv_P1
63772,mobility header,sv_P5
35202,emcon,sv_P5
63121,irtp,sv_P4
12707,hopopt,sv_P5
64384,eigrp,sv_P5
48243,udp,email
37737,dcn-meas,sv_P2
43403,skip,sv_P1
55484,idpr-cmtp,email
52511,ipv6-nonxt,sv_P2
1359,idpr-cmtp,email
55163,vmtp,sv_P2
51668,aggfrag,sv_P3
9317,iplt,sv_P1
44641,rdp,sv_P4
52817,compaq-peer,email
52601,tlsp,sv_P2
28340,gre,email
16889,ipv6-nonxt,sv_P1
57696,ipcv,sv_P1
2133,sctp,sv_P4
35329,crudp,sv_P4
54254,smp,sv_P5
6987,ipv6-nonxt,sv_P5
42925,xns-idp,sv_P4
21192,mfe-nsp,sv_P2
42131,wb-mon,sv_P4
48698,iplt,sv_P4
25735,tcf,sv_P5
16608,micp,sv_P1
26618,pnni,sv_P1
50829,cphb,sv_P1
9168,rvd,sv_P5
5873,igmp,email
36739,sps,sv_P2
48685,bna,sv_P4
20285,leaf-2,sv_P2
55495,trunk-1,sv_P4
50024,scc-sp,sv_P4
39010,pipe,sv_P5
20725,vmtp,sv_P4
13520,vmtp,sv_P3
55585,srp,sv_P4
36020,srp,sv_P3
47482,ptp,sv_P4
61177,ipv6-nonxt,email
55370,pgm,email
56107,wb-expak,email
15406,pim,sv_P4
59241,dccp,sv_P1
33841,crtp,sv_P5
14659,igmp,sv_P4
22998,ifmp,email
14230,scc-sp,sv_P2
10366,iptm,sv_P3
51209,iptm,sv_P1
5548,ipcomp,sv_P3
6307,secure-vmtp,sv_P4
7645,bna,sv_P3
9615,compaq-peer,email
26760,argus,sv_P4
14045,bna,sv_P5
60909,pim,sv_P2
51689,sps,sv_P3
11607,dccp,sv_P1
49973,ddx,sv_P5
25505,iplt,sv_P3
10579,irtp,sv_P2
40007,iplt,sv_P3
10587,smp,sv_P3
13586,sat-mon,sv_P1
9659,aggfrag,sv_P3
5051,leaf-2,sv_P3
61916,micp,sv_P2
28847,crudp,sv_P1
44841,prm,sv_P5
63943,cftp,sv_P5
37743,ifmp,sv_P1
41968,dccp,sv_P5
60349,ipx-in-ip,sv_P4
36684,compaq-peer,sv_P4
30747,fc,email
30287,leaf-1,sv_P1
30760,smp,sv_P3
41415,tcp,sv_P4
55277,hip,sv_P1
50542,icmp,sv_P3
9121,nsfnet-igp,sv_P2
19214,etherip,email
36513,nsh,sv_P4
9181,dccp,sv_P5
22043,nvp-ii,sv_P1
53949,bna,sv_P3
56276,ipv6-icmp,email
13663,ax.25,sv_P1
51960,shim6,email
64055,ipv6-icmp,email
8129,sat-mon,sv_P2
46311,bbn-rcc-mon,sv_P4
40726,mtp,sv_P1
1033,fire,sv_P2
34445,mpls-in-ip,sv_P3
14485,a/n,sv_P1
52980,rdp,email
7093,snp,email
36033,dccp,sv_P4
36282,ipv6-icmp,sv_P1
62210,eigrp,email
17442,pim,sv_P4
37209,snp,sv_P1
54790,ifmp,sv_P4
44617,ipv6-opts,sv_P3
58577,i-nlsp,sv_P4
61287,bbn-rcc-mon,sv_P4
25368,cbt,sv_P3
34564,iatp,sv_P5
53066,ipcomp,sv_P2
52951,idpr-cmtp,email
17602,scc-sp,email
47391,pup,sv_P2
9236,iso-ip,email
29860,il,sv_P1
33276,sm,email
44668,crudp,sv_P3
30411,st,sv_P1
5397,sdrp,email
49201,ipv6-nonxt,sv_P2
10492,hopopt,sv_P2
51980,ggp,sv_P5
24377,rsvp,email
64082,nsh,sv_P4
61769,pnni,email
4866,dsr,sv_P1
4666,netblt,sv_P5
58948,cftp,email
25935,icmp,sv_P5
35719,pgm,sv_P5
33436,srp,sv_P2
19295,stp,email
23184,gre,email
624,ggp,email
17996,mux,email
51029,cpnx,sv_P2
19891,iso-tp4,sv_P4
49984,iso-ip,sv_P5
13812,ipx-in-ip,sv_P3
12760,3pc,sv_P1
27221,br-sat-mon,sv_P3
6311,bbn-rcc-mon,sv_P1
3733,vines,sv_P4
29833,ipv6-nonxt,sv_P3
42134,fire,sv_P3
5635,sprite-rpc,sv_P1
4419,idpr,email
1285,sps,sv_P2
49137,sscopmce,sv_P3
16499,ipv6-frag,sv_P4
8574,gmtp,sv_P4
64257,leaf-1,sv_P5
11051,skip,sv_P4
50,mfe-nsp,email
14282,swipe,sv_P5
49557,iso-ip,sv_P5
6878,cbt,sv_P5
10516,scps,sv_P5
25643,egp,sv_P1
25188,aggfrag,sv_P2
14071,hopopt,sv_P3
39427,ggp,sv_P5
15647,cftp,sv_P2
64566,visa,sv_P5
25172,3pc,sv_P4
17840,idpr-cmtp,sv_P5
24261,nsh,sv_P4
28667,narp,sv_P5
60187,tcp,sv_P2
32287,br-sat-mon,sv_P1
6783,sscopmce,email
57965,sdrp,sv_P2
32717,cftp,email
3776,tlsp,sv_P1
7838,secure-vmtp,sv_P5
20571,trunk-2,sv_P3
43254,ggp,sv_P2
3221,secure-vmtp,sv_P2
64968,ddp,sv_P5
49012,visa,sv_P1
5299,stp,sv_P5
53561,sat-mon,sv_P5
24969,hopopt,email
40605,udplite,sv_P4
26565,argus,sv_P4
7059,rsvp,email
63507,rsvp-e2e-ignore,sv_P1
45027,nsh,sv_P4
22790,hmp,sv_P4
61745,secure-vmtp,email
37668,swipe,sv_P2
43780,vines,sv_P1
24075,irtp,sv_P5
57417,cbt,sv_P3
53878,srp,email
43080,wesp,sv_P3
12735,rohc,sv_P5
52406,snp,sv_P1
60597,tlsp,sv_P1
56222,sctp,sv_P3
12581,sprite-rpc,sv_P5
27196,leaf-1,email
23797,uti,sv_P3
48226,il,sv_P4
25011,mobility header,sv_P4
57949,iso-tp4,sv_P4
23758,sat-mon,sv_P3
21622,dcn-meas,email
15221,smp,email
20689,ipcomp,sv_P4
27484,a/n,sv_P3
11786,irtp,sv_P4
44341,ipcomp,sv_P3
17612,ipx-in-ip,sv_P3
20829,gre,sv_P4
47776,ptp,email
9079,ipv6-icmp,sv_P3
46308,stp,sv_P4
25309,xtp,sv_P2
13558,prm,sv_P3
20113,igmp,sv_P5
39995,mobility header,sv_P2
38877,sprite-rpc,sv_P2
54851,sctp,email
23169,merit-inp,sv_P4
359,xns-idp,sv_P4
24126,merit-inp,sv_P3
20836,pup,sv_P1
2299,iso-tp4,email
27643,manet,email
29347,sat-expak,sv_P1
21363,sprite-rpc,email
26506,ipcv,sv_P2
22422,hopopt,email
27465,st,sv_P2
1746,kryptolan,sv_P1
7053,tcf,sv_P3
52337,dccp,sv_P3
47841,uti,sv_P1
22017,mtp,sv_P5
6217,gmtp,sv_P5
1143,ipv6-nonxt,sv_P4
42856,egp,sv_P5
53617,ospfigp,sv_P2
20903,vrrp,sv_P2
27557,tcf,sv_P2
7865,rvd,sv_P4
41357,snp,sv_P5
8150,ggp,sv_P2
35951,ipv6-frag,sv_P2
2598,ipv6-icmp,sv_P4
21665,i-nlsp,sv_P3
62462,secure-vmtp,sv_P4
44600,stp,sv_P2
36201,wsn,email
39941,wb-mon,email
12793,ptp,sv_P1
34471,mfe-nsp,sv_P4
19304,ddp,sv_P2
55332,iplt,sv_P2
56119,ah,sv_P1
34815,scps,email
25010,micp,email
53678,iptm,email
38049,tcf,sv_P3
37193,chaos,sv_P4
41828,leaf-1,email
57588,xnet,email
57765,ipv6-opts,sv_P1
13573,etherip,email
61448,crtp,email
17460,ipv6-route,sv_P4
7683,etherip,sv_P3
42771,ipv6-nonxt,sv_P1
26506,ggp,sv_P1
29056,encap,sv_P1
847,rohc,sv_P1
30039,rsvp,sv_P1
699,idpr-cmtp,sv_P2
47968,tlsp,sv_P4
46618,bna,email
31691,bbn-rcc-mon,sv_P4
30480,idpr-cmtp,sv_P1
2190,argus,sv_P4
61981,mfe-nsp,sv_P2
65499,larp,sv_P3
42095,netblt,email
37666,idrp,sv_P2
53212,nsfnet-igp,sv_P1
21788,trunk-1,sv_P5
57534,stp,sv_P1
26388,leaf-1,email
34085,pgm,sv_P5
48287,ethernet,sv_P5
28850,pipe,sv_P5
53518,scc-sp,sv_P3
61065,sps,email
27794,rsvp-e2e-ignore,sv_P3
17224,xnet,email
22223,fc,sv_P2
32185,tcp,email
31209,sm,sv_P1
15082,ipcv,sv_P5
52841,bbn-rcc-mon,sv_P3
28904,fc,sv_P3
23902,a/n,sv_P3
52717,il,sv_P2
1271,br-sat-mon,email
58620,dcn-meas,sv_P4
25597,crudp,sv_P2
60472,skip,email
25823,pnni,sv_P3
47259,icmp,sv_P1
23708,trunk-2,sv_P2
64106,ipx-in-ip,sv_P5
36101,iatp,sv_P4
21708,cpnx,sv_P5
22459,pnni,sv_P2
46751,sctp,sv_P4
63294,merit-inp,sv_P2
42879,mfe-nsp,sv_P1
36415,ipip,sv_P1
53816,qnx,sv_P4
31778,rdp,sv_P1
13045,idpr-cmtp,sv_P3
39192,rsvp,sv_P1
28346,3pc,sv_P1
4280,sdrp,sv_P1
15864,ipv6-frag,sv_P4
64095,skip,sv_P1
57780,tcp,sv_P5
54808,tlsp,sv_P4
44223,rsvp-e2e-ignore,sv_P1
48341,prm,email
54020,igp,sv_P5
9341,crtp,email
45634,stp,sv_P5
63470,stp,sv_P5
59700,aggfrag,sv_P2
57398,ddx,sv_P3
26008,pnni,sv_P5
37829,ipv6-frag,sv_P2
54815,eigrp,sv_P1
27826,fire,sv_P5
28106,tcp,sv_P5
7260,scc-sp,sv_P2
34050,rohc,sv_P4
52906,tcf,email
43285,stp,sv_P3
7815,esp,sv_P4
286,leaf-1,sv_P3
13870,rdp,email
56233,vines,email
3325,vmtp,sv_P3
27981,iso-tp4,email
35612,ddx,sv_P2
63175,leaf-1,sv_P3
63019,larp,sv_P4
30643,gmtp,sv_P4
25729,tp++,sv_P4
5322,wesp,sv_P4
32186,vmtp,sv_P3
61565,ipv6-route,sv_P5
8150,sdrp,sv_P4
29294,rvd,sv_P5
26670,uti,sv_P2
185,iso-ip,sv_P2
1964,snp,sv_P5
51375,igmp,sv_P3
15572,hmp,email
41645,idrp,email
18817,visa,email
20234,sctp,sv_P3
34619,wsn,sv_P5
42075,bna,sv_P2
35482,srp,email
54353,ifmp,sv_P2
61558,qnx,sv_P4
19800,vines,sv_P4
287,smp,sv_P5
14046,shim6,sv_P4
59625,dcn-meas,sv_P1
36898,trunk-1,email
53119,narp,sv_P1
53805,esp,sv_P3
20807,fire,sv_P3
52135,cbt,sv_P1
38983,hopopt,sv_P3
43540,igp,sv_P2
22064,secure-vmtp,sv_P1
9305,qnx,sv_P5
56606,etherip,sv_P5
19564,ax.25,sv_P5
24799,fc,sv_P4
6786,nsfnet-igp,sv_P5
20969,vines,sv_P1
61333,ah,sv_P2
54096,ipcv,sv_P3
6141,br-sat-mon,sv_P4
53662,br-sat-mon,sv_P2
46015,sm,sv_P3
15530,netblt,sv_P3
3869,ippc,sv_P1
40586,ipv6-opts,email
15275,a/n,sv_P4
18578,sdrp,sv_P2
62014,prm,email
59341,wesp,sv_P4
23067,wesp,sv_P3
40184,a/n,sv_P4
2735,wsn,email
41614,wb-mon,sv_P3
46756,tcp,sv_P5
51882,merit-inp,sv_P2
57149,netblt,email
23256,fire,sv_P4
37021,crtp,sv_P3
215,xnet,sv_P4
35254,prm,sv_P2
34973,ippc,sv_P3
57517,il,email
55719,ifmp,sv_P4
38655,narp,sv_P1
2963,igmp,sv_P4
63267,bbn-rcc-mon,email
8630,encap,sv_P3
29957,i-nlsp,sv_P2
52504,crudp,sv_P3
20845,encap,sv_P4
43080,emcon,sv_P5
4376,vines,sv_P2
41681,ddp,sv_P1
836,sscopmce,sv_P3
21729,micp,sv_P4
23451,iptm,email
61071,stp,sv_P2
7987,l2tp,sv_P3
59239,pnni,sv_P5
29318,compaq-peer,sv_P1
2792,ipv6-frag,sv_P4
38937,argus,sv_P5
51453,ospfigp,sv_P4
44461,min-ipv4,sv_P3
48738,pipe,sv_P2
45650,hopopt,sv_P2
27119,sun-nd,sv_P3
966,cphb,sv_P2
53156,rsvp-e2e-ignore,sv_P2
29451,ptp,sv_P3
49642,sm,sv_P5
64706,cphb,sv_P5
60305,icmp,email
9127,tcp,sv_P1
3300,dcn-meas,sv_P4
12217,rvd,sv_P4
21541,sm,sv_P1
19421,trunk-1,email
43558,igp,sv_P3
24859,iptm,sv_P2
37066,vrrp,sv_P5
5916,irtp,email
46546,ippc,sv_P1
63374,scps,sv_P2
28043,emcon,sv_P3
40299,ddx,sv_P3
14719,3pc,sv_P4
29970,pim,sv_P2
1,iptm,sv_P4
11561,cphb,sv_P2
708,vines,sv_P4
40521,hmp,sv_P1
31632,bna,sv_P1
8407,udplite,sv_P5
49821,bbn-rcc-mon,sv_P4
39813,udp,sv_P3
26873,rvd,sv_P5
5051,pvp,sv_P2
62578,smp,sv_P2
40350,bbn-rcc-mon,sv_P4
56652,sctp,sv_P3
192,irtp,sv_P3
23730,pgm,sv_P3
4555,scps,sv_P4
13720,smp,sv_P1
32120,ax.25,email
45007,scps,sv_P5
42622,scps,email
65048,bbn-rcc-mon,sv_P5
63922,gmtp,sv_P2
8478,gmtp,sv_P2
62080,cftp,sv_P1
8815,ipv6-opts,sv_P3
48807,i-nlsp,sv_P4
35664,pipe,sv_P1
28014,xtp,sv_P5
20106,tcf,sv_P1
28427,dsr,email
10731,a/n,sv_P2
30708,uti,sv_P4
14196,trunk-1,email
5946,sprite-rpc,sv_P1
47609,mpls-in-ip,sv_P3
65459,ipv6-route,sv_P4
13656,srp,sv_P5
54688,ipx-in-ip,sv_P1
38537,sscopmce,email
11336,iatp,sv_P4
37133,pim,sv_P1
13649,wb-expak,sv_P4
10666,etherip,sv_P3
38605,rdp,sv_P2
12433,wsn,sv_P5
11648,ethernet,sv_P1
8193,crtp,sv_P3
10045,ipip,sv_P4
56349,hopopt,sv_P5
32997,netblt,sv_P1
32839,vmtp,email
29813,trunk-2,sv_P1
26349,visa,sv_P3
30121,idrp,sv_P1
35273,trunk-2,sv_P5
6571,secure-vmtp,sv_P1
8977,rdp,sv_P3
34907,irtp,sv_P2
41798,ipv6,sv_P5
52954,ipcv,sv_P3
24402,secure-vmtp,sv_P5
40812,narp,email
17820,nsfnet-igp,sv_P4
652,xtp,sv_P5
35732,fc,sv_P1
48957,udp,sv_P3
19880,pim,sv_P4
17674,ipv6-opts,sv_P3
21821,rsvp,sv_P4
32059,ipv6-frag,sv_P2
1472,fc,sv_P4
50207,sctp,sv_P3
11932,tcp,sv_P4
41308,leaf-2,sv_P5
42063,wsn,sv_P1
26290,sprite-rpc,sv_P2
13624,scps,sv_P5
37601,sat-expak,sv_P2
56062,nvp-ii,sv_P5
19800,pgm,sv_P4
26956,sdrp,sv_P5
19494,fc,sv_P2
32292,sctp,sv_P1
11581,isis over ipv4,sv_P1
53630,rvd,sv_P1
13662,wesp,sv_P3
47371,visa,sv_P3
33182,micp,sv_P4
29674,wb-mon,sv_P2
59760,pup,email
48151,ptp,sv_P3
39410,iso-tp4,email
51627,esp,sv_P1
32081,merit-inp,sv_P4
43278,vrrp,sv_P4
50478,pup,sv_P3
47062,pvp,sv_P5
42225,ggp,sv_P2
60937,scc-sp,sv_P2
56455,isis over ipv4,email
43476,narp,sv_P4
61758,smp,sv_P3
21133,mpls-in-ip,sv_P4
40655,il,sv_P5
9707,ospfigp,sv_P4
13607,ptp,sv_P4
29483,ipv6-route,sv_P2
55811,merit-inp,sv_P5
14031,pgm,sv_P4
15507,gre,sv_P2
56784,dccp,sv_P5
57575,visa,sv_P1
33522,crtp,email
28169,sdrp,email
1470,vrrp,sv_P3
21167,rohc,sv_P4
52393,3pc,sv_P1
39899,idpr,email
41571,sat-mon,sv_P3
13349,sctp,sv_P4
24760,ipv6-opts,sv_P4
32725,ifmp,email
60133,ipv6-opts,sv_P4
12223,sscopmce,sv_P4
64917,tlsp,sv_P1
38252,iptm,sv_P5
18455,igp,sv_P2
50628,sctp,sv_P3
28531,wesp,sv_P1
36424,iatp,sv_P4
